player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Angel Genao,Cleveland Guardians,22,13,17,9,7,2,0,1,4,4,0,15,1,.333,45,.400,.444,.844,0,1,1.000,.000,0,170,50,20,3,13,0,0,.350,1.89,0,45.00
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Samad Taylor,San Diego Padres,27,26,24,7,14,1,1,1,30,12,0,29,0,.330,88,.410,.398,.808,1,6,.857,.143,2,411,102,35,11,30,2,0,.491,3.43,0,88.00
Luis Arraez,Philadelphia Phillies,29,120,135,188,61,27,7,6,24,27,4,155,4,.319,486,.353,.440,.793,0,10,1.000,.000,11,1979,533,214,54,151,6,10,.320,0.72,0,81.00
Yordan Alvarez,Houston Astros,29,126,76,143,84,26,0,36,95,87,24,145,7,.319,455,.432,.613,1.045,0,1,1.000,.000,5,2108,553,279,88,141,0,4,.332,0.53,0,12.64
Kaelen Culpepper,Minnesota Twins,23,10,6,8,4,1,0,1,11,2,0,11,2,.314,35,.375,.429,.804,0,0,.---,.---,1,157,40,15,2,18,0,1,.417,0.75,0,35.00
Rafael Flores Jr.,Pittsburgh Pirates,25,19,9,9,10,2,0,6,15,8,0,15,0,.313,48,.411,.729,1.140,0,0,.---,.---,0,235,56,35,12,20,0,0,.333,1.00,0,8.00
Blaze Alexander,Baltimore Orioles,27,82,58,43,31,12,2,4,54,16,1,69,4,.312,221,.368,.439,.807,3,9,.750,.250,5,936,246,97,29,79,2,1,.396,1.35,2,55.25
Nick Gonzales,Pittsburgh Pirates,27,120,130,100,66,22,1,6,82,33,0,140,9,.310,451,.368,.404,.772,2,5,.714,.286,12,1813,494,182,53,183,0,1,.368,1.30,0,75.17
Chandler Simpson,Tampa Bay Rays,25,119,168,113,50,13,6,0,41,21,0,138,0,.309,447,.335,.365,.700,12,35,.745,.255,5,1575,481,163,26,151,7,6,.335,1.49,0,-.--
Otto Lopez,Miami Marlins,27,124,154,130,75,29,7,9,69,28,0,153,4,.308,497,.344,.449,.793,4,24,.857,.143,10,1965,538,223,54,194,0,9,.336,1.18,0,55.22
Yandy Díaz,Tampa Bay Rays,34,122,146,114,73,21,1,19,78,46,4,148,10,.308,481,.376,.474,.850,1,3,.750,.250,12,2013,542,228,72,155,0,5,.332,1.28,0,25.32
Trey Mancini,Los Angeles Angels,34,5,4,3,1,0,1,0,3,0,0,4,0,.308,13,.286,.462,.748,0,0,.---,.---,1,49,14,6,4,8,0,1,.364,1.33,0,-.--
Gabriel Moreno,Arizona Diamondbacks,26,99,93,97,55,26,1,10,64,46,0,109,4,.307,355,.385,.470,.855,1,4,.800,.200,8,1821,413,167,62,149,0,8,.343,0.96,0,35.50
Freddie Freeman,Los Angeles Dodgers,36,124,126,119,62,30,1,15,87,55,2,142,3,.303,468,.376,.468,.844,0,6,1.000,.000,18,2183,532,219,61,201,0,6,.341,1.06,0,31.20
Alex Jackson,Minnesota Twins,30,29,13,10,11,4,0,1,23,1,0,20,2,.303,66,.333,.409,.742,0,0,.---,.---,0,253,69,27,5,24,0,0,.452,1.30,0,66.00
Tyler Tolbert,Kansas City Royals,28,59,29,26,25,5,0,3,19,11,0,30,0,.303,99,.369,.444,.813,3,18,.857,.143,3,399,115,44,8,52,4,1,.346,1.12,0,33.00
Andrew Vaughn,Milwaukee Brewers,28,82,60,61,29,16,2,5,40,30,1,69,5,.303,228,.392,.456,.848,0,0,.---,.---,6,1071,265,104,36,126,0,2,.346,0.98,0,45.60
Luis Campusano,San Diego Padres,27,47,25,35,16,11,0,5,33,22,0,40,2,.301,133,.408,.496,.904,0,0,.---,.---,3,643,157,66,23,57,0,0,.368,0.71,0,26.60
Adael Amador,Colorado Rockies,23,5,2,0,5,1,0,1,5,3,0,3,0,.300,10,.462,.700,1.162,0,0,.---,.---,0,59,13,7,6,7,0,0,.500,2.00,0,10.00
Brock Rodden,Seattle Mariners,26,6,1,4,3,2,1,0,10,3,0,6,0,.300,20,.375,.500,.875,1,0,.000,1.000,0,96,24,10,3,12,0,1,.545,0.25,0,-.--
Jake Mangum,Pittsburgh Pirates,30,106,111,67,50,15,2,4,70,21,1,103,9,.298,346,.352,.387,.739,7,21,.750,.250,6,1369,381,134,28,155,3,2,.361,1.66,0,86.50
James McCann,Arizona Diamondbacks,36,38,30,24,11,5,0,4,29,5,0,34,1,.296,115,.331,.443,.774,0,0,.---,.---,4,459,123,51,21,38,2,0,.366,1.25,0,28.75
Jake McCarthy,Colorado Rockies,28,112,112,106,62,26,7,13,75,22,0,119,4,.295,404,.334,.490,.824,5,22,.815,.185,6,1438,439,198,68,133,4,4,.331,1.06,1,31.08
Josh Jung,Texas Rangers,28,92,88,94,46,23,1,9,71,33,0,104,6,.294,354,.361,.441,.802,1,1,.500,.500,14,1461,396,156,35,140,0,3,.343,0.94,0,39.33
Jung Hoo Lee,San Francisco Giants,27,116,140,129,58,27,4,9,48,19,0,130,6,.293,443,.328,.433,.761,1,8,.889,.111,6,1729,472,192,46,137,0,4,.310,1.09,0,49.22
TJ Rumfield,Colorado Rockies,26,123,117,124,54,25,2,13,71,48,0,128,9,.292,438,.372,.447,.819,0,0,.---,.---,4,1835,497,196,60,167,0,2,.323,0.94,0,33.69
George Lombard Jr.,New York Yankees,21,14,12,10,8,1,0,2,13,5,0,14,0,.292,48,.352,.438,.790,1,1,.500,.500,0,228,54,21,5,14,0,1,.353,1.20,0,24.00
Shohei Ohtani,Los Angeles Dodgers,31,122,100,104,82,24,3,30,125,71,16,133,5,.291,457,.388,.554,.942,3,7,.700,.300,8,2020,540,253,80,148,0,5,.336,0.96,2,15.23
Michael Harris II,Atlanta Braves,25,122,125,111,61,28,1,20,96,18,0,135,2,.291,464,.318,.485,.803,3,7,.700,.300,3,1750,487,225,68,165,0,3,.328,1.13,0,23.20
Ty France,San Diego Padres,31,102,76,79,43,17,2,17,82,20,1,95,12,.291,327,.349,.511,.860,1,1,.500,.500,8,1463,365,167,52,140,0,5,.335,0.96,1,19.24
Eloy Jiménez,Toronto Blue Jays,29,12,7,9,2,0,0,0,7,3,0,9,0,.290,31,.343,.290,.633,0,0,.---,.---,1,130,35,9,3,12,0,1,.360,0.78,0,-.--
Ronny Simon,Pittsburgh Pirates,26,9,9,10,4,1,0,0,4,2,0,9,0,.290,31,.333,.323,.656,0,1,1.000,.000,3,129,34,10,2,15,1,0,.333,0.90,0,-.--
Alec Burleson,St. Louis Cardinals,27,128,134,126,73,33,1,21,91,46,4,141,6,.288,489,.355,.489,.844,0,3,1.000,.000,10,1984,544,239,93,225,0,3,.316,1.06,0,23.29
Jordan Walker,St. Louis Cardinals,24,125,107,113,79,28,0,26,129,42,1,140,4,.288,486,.348,.506,.854,5,17,.773,.227,11,1907,535,246,94,229,0,3,.341,0.95,0,18.69
Wade Meckler,Los Angeles Angels,26,70,57,41,28,10,0,3,49,21,0,59,2,.288,205,.360,.380,.740,0,6,1.000,.000,1,824,229,78,20,74,1,0,.366,1.39,0,68.33
