player,team,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
Jose Espada,Baltimore Orioles,29,1,0,1,1,0,0,0,0,0,0,0,2,0,.500,4,.500,.500,1.000,0,0,.---,.---,1,15,0.00,1.0,0,0,0,0,0,0,0,2.00,4,3,1,0,0,10,.670,0,0,0,0,2,1.00,.---,15.00,1,-.--,0.00,0.00,18.00,0.00,0.00,0,0,0,0,0
Jason Foley,San Francisco Giants,30,2,0,2,3,0,0,0,0,1,0,0,0,0,.000,6,.000,.000,.000,0,0,.---,.---,0,24,0.00,2.0,0,0,0,0,0,0,0,0.00,6,6,2,0,0,15,.630,0,0,0,0,0,0.67,.---,12.00,0,-.--,4.50,0.00,0.00,0.00,0.00,0,0,0,0,0
Marco Gonzales,Texas Rangers,34,1,0,2,5,0,1,0,0,2,2,0,2,0,.182,11,.308,.273,.581,0,0,.---,.---,0,49,0.00,3.0,0,0,1,1,0,0,0,1.33,13,9,1,0,0,31,.630,0,0,0,0,3,0.40,.---,16.33,1,1.00,6.00,6.00,6.00,0.00,0.00,0,0,0,0,0
Michael Grove,Tampa Bay Rays,29,1,0,1,4,0,0,0,0,4,0,0,1,0,.100,10,.100,.100,.200,0,0,.---,.---,0,34,0.00,3.0,1,0,0,0,0,0,0,0.33,10,9,1,0,0,26,.760,0,0,0,0,1,0.25,1.000,11.33,0,-.--,12.00,0.00,3.00,0.00,0.00,0,0,0,0,0
Sam Haggerty,Texas Rangers,32,1,0,2,0,0,0,0,0,0,0,0,0,1,.000,2,.333,.000,.333,0,0,.---,.---,1,6,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.830,1,0,0,0,0,2.00,.---,6.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Welinton Herrera,Colorado Rockies,22,3,0,2,3,0,0,0,0,2,1,0,2,0,.222,9,.300,.222,.522,0,0,.---,.---,0,45,0.00,2.1,0,0,0,0,0,0,0,1.29,10,7,3,0,0,28,.620,0,0,0,0,2,0.67,.---,19.29,1,2.00,7.71,3.86,7.71,0.00,0.00,0,0,0,0,0
P.J. Higgins,Cincinnati Reds,33,1,0,0,2,0,0,0,0,1,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.00,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Brooks Kriske,Athletics,32,2,0,2,4,0,0,0,0,2,1,0,2,0,.200,10,.273,.200,.473,0,0,.---,.---,0,38,0.00,2.2,0,0,0,0,0,0,0,1.13,11,8,2,0,0,25,.660,0,0,0,0,2,0.50,.---,14.25,1,2.00,6.75,3.38,6.75,0.00,0.00,1,0,0,0,0
Alex McFarlane,Philadelphia Phillies,25,1,0,2,1,0,0,0,0,0,0,0,1,0,.250,4,.250,.250,.500,0,0,.---,.---,0,12,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,7,.580,0,0,0,0,1,2.00,.---,12.00,1,-.--,0.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Easton McGee,Milwaukee Brewers,28,2,0,3,0,0,1,0,0,1,1,0,1,0,.200,5,.333,.400,.733,0,0,.---,.---,2,22,0.00,2.0,0,0,0,0,0,0,0,1.00,6,6,2,0,0,13,.590,0,0,0,0,2,3.00,.---,11.00,2,1.00,4.50,4.50,4.50,0.00,0.00,2,1,0,0,0
Reese McGuire,Chicago White Sox,31,1,0,0,3,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,8,.890,0,0,0,0,0,0.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Jake Meyers,Houston Astros,30,1,0,3,0,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.560,0,0,0,0,0,3.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Jake Rogers,Detroit Tigers,31,3,0,2,2,0,1,0,0,3,1,0,3,1,.300,10,.417,.400,.817,0,0,.---,.---,0,43,0.00,2.1,0,0,0,0,0,0,0,1.71,12,7,3,0,0,23,.530,1,0,0,0,4,1.00,.---,18.43,3,3.00,11.57,3.86,11.57,0.00,0.00,3,0,0,0,0
Yacksel Ríos,Chicago Cubs,33,1,0,1,2,0,0,0,0,2,0,0,0,0,.000,5,.000,.000,.000,0,0,.---,.---,0,13,0.00,1.2,0,0,0,0,0,0,0,0.00,5,5,1,0,0,10,.770,0,0,0,0,0,0.50,.---,7.80,1,-.--,10.80,0.00,0.00,0.00,0.00,0,0,0,0,0
Max Schuemann,New York Yankees,29,1,0,1,2,0,0,0,0,0,1,0,1,0,.250,4,.400,.250,.650,0,0,.---,.---,0,14,0.00,1.0,0,0,0,0,0,0,0,2.00,5,3,1,0,0,7,.500,0,0,0,0,1,0.50,.---,14.00,1,0.00,0.00,9.00,9.00,0.00,0.00,0,0,0,0,0
Zack Short,New York Mets,31,1,0,1,2,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.50,.---,10.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Garrett Stallings,Milwaukee Brewers,28,2,0,2,3,0,0,0,0,4,1,0,1,0,.100,10,.182,.100,.282,0,0,.---,.---,0,42,0.00,3.0,0,0,0,0,0,0,0,0.67,11,9,2,0,0,28,.670,0,0,0,0,1,0.67,.---,14.00,2,4.00,12.00,3.00,3.00,0.00,0.00,0,0,0,0,0
Myles Straw,Toronto Blue Jays,31,3,0,6,3,0,0,0,0,0,1,0,5,0,.357,14,.400,.357,.757,0,0,.---,.---,0,45,0.00,3.0,0,0,0,0,0,0,0,2.00,15,9,3,0,0,26,.580,0,0,0,0,5,2.00,.---,15.00,3,0.00,0.00,3.00,15.00,0.00,0.00,2,1,0,0,0
Bryan Torres,St. Louis Cardinals,28,1,0,0,6,0,0,0,0,0,1,0,1,0,.143,7,.250,.143,.393,0,0,.---,.---,0,18,0.00,2.0,0,0,0,0,0,0,0,1.00,8,6,1,0,0,10,.560,0,0,0,0,1,0.00,.---,9.00,1,0.00,0.00,4.50,4.50,0.00,0.00,0,0,0,0,0
Miguel Ullola,Houston Astros,24,2,0,2,3,0,0,0,0,7,0,0,2,0,.143,14,.143,.143,.286,0,1,1.000,.000,0,53,0.00,4.0,0,0,0,0,0,0,0,0.50,14,12,2,0,0,38,.720,0,0,0,0,2,0.67,.---,13.25,1,-.--,15.75,0.00,4.50,0.00,0.00,0,0,0,0,0
CJ Van Eyk,Toronto Blue Jays,27,1,0,4,1,0,0,0,0,1,0,0,1,1,.143,7,.250,.143,.393,0,0,.---,.---,0,37,0.00,2.0,0,0,0,0,0,0,0,0.50,8,6,1,0,0,23,.620,1,0,0,0,1,4.00,.---,18.50,1,-.--,4.50,0.00,4.50,0.00,0.00,0,0,0,0,0
Vince Velasquez,Chicago Cubs,34,2,0,3,6,0,1,0,0,1,0,0,1,0,.091,11,.091,.182,.273,0,0,.---,.---,0,43,0.00,3.1,0,0,0,0,0,0,0,0.30,11,10,2,0,0,29,.670,0,0,1,0,2,0.50,.---,12.90,2,-.--,2.70,0.00,2.70,0.00,0.00,1,1,0,0,0
Cameron Weston,Baltimore Orioles,25,1,0,1,0,0,0,0,0,1,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,.---,1,17,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,11,.650,0,0,0,0,0,1.00,.---,17.00,1,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Eddy Yean,Washington Nationals,25,2,0,5,3,0,0,0,0,4,2,0,1,0,.077,13,.200,.077,.277,0,1,1.000,.000,0,58,0.00,4.0,0,0,0,0,0,0,0,0.75,15,12,2,0,0,34,.590,0,0,0,0,1,1.67,.---,14.50,0,2.00,9.00,4.50,2.25,0.00,0.00,2,0,0,0,0
Guillo Zuñiga,New York Mets,27,1,0,0,2,0,0,0,0,1,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,.---,0,18,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,11,.610,0,0,0,0,0,0.00,.---,18.00,0,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Matt Brash,Seattle Mariners,28,20,0,16,16,2,2,0,0,15,6,1,8,3,.151,53,.270,.189,.459,1,0,.000,1.000,1,262,0.54,16.2,3,0,0,2,6,2,1,0.84,64,50,20,0,0,155,.590,3,0,1,0,10,1.00,1.000,15.72,1,2.50,8.10,3.24,4.32,1.08,0.00,8,2,0,1,1
Robert Suarez,Atlanta Braves,35,31,0,36,31,2,1,0,1,26,6,0,21,0,.184,114,.225,.219,.444,0,3,1.000,.000,4,466,0.56,32.0,4,0,4,5,12,1,2,0.84,121,96,31,0,0,308,.660,0,0,1,0,25,1.16,1.000,14.56,6,4.33,7.31,1.69,5.91,0.56,0.28,8,1,1,0,0
Angel Chivilli,New York Yankees,23,9,0,10,13,2,2,0,1,12,4,0,5,1,.125,40,.222,.250,.472,0,2,1.000,.000,0,176,0.79,11.1,1,0,0,0,0,0,1,0.79,45,34,9,0,0,111,.630,1,0,0,0,10,0.77,1.000,15.53,3,3.00,9.53,3.18,3.97,1.59,0.79,3,0,0,0,0
Mason Miller,San Diego Padres,27,40,0,23,22,6,1,0,0,78,15,1,21,1,.147,143,.231,.154,.385,0,5,1.000,.000,2,671,0.86,41.2,2,1,25,25,0,0,4,0.86,160,125,40,0,0,447,.670,1,0,4,0,22,1.05,.667,16.10,35,5.20,16.85,3.24,4.54,1.30,0.00,9,1,0,0,1
Yerry De los Santos,New York Yankees,28,5,0,11,8,5,0,0,1,7,4,0,8,0,.242,33,.324,.333,.657,0,1,1.000,.000,2,154,1.04,8.2,0,0,0,0,0,0,1,1.38,38,26,5,0,0,102,.660,0,0,0,0,11,1.38,.---,17.77,1,1.75,7.27,4.15,8.31,5.19,1.04,3,1,0,1,0
Louis Varland,Toronto Blue Jays,28,46,0,49,30,11,5,0,1,68,13,1,36,0,.198,182,.250,.242,.492,2,3,.600,.400,6,805,1.06,51.0,3,3,20,20,5,0,6,0.96,196,153,46,0,0,539,.670,0,0,3,0,44,1.63,.500,15.78,32,5.23,12.00,2.29,6.35,1.94,0.18,24,3,0,0,1
Alimber Santa,Houston Astros,23,10,0,19,17,6,1,0,1,9,6,0,8,0,.160,50,.237,.240,.477,1,0,.000,1.000,1,238,1.17,15.1,0,1,0,0,0,0,2,0.91,59,46,10,0,0,147,.620,0,1,0,0,12,1.12,.000,15.52,4,1.50,5.28,3.52,4.70,3.52,0.59,4,2,0,0,3
Jacob Waguespack,Detroit Tigers,32,11,0,20,14,2,0,0,2,10,4,0,8,1,.157,51,.232,.275,.507,0,0,.---,.---,0,204,1.26,14.1,0,0,0,0,1,0,2,0.84,57,43,11,0,0,133,.650,1,0,0,0,14,1.43,.---,14.23,4,2.50,6.28,2.51,5.02,1.26,1.26,1,1,0,1,0
Jhoan Duran,Philadelphia Phillies,28,36,0,33,16,6,3,0,1,50,6,0,25,1,.202,124,.244,.250,.494,0,5,1.000,.000,1,540,1.32,34.0,1,3,24,25,0,1,5,0.91,131,102,36,0,0,350,.650,1,0,2,0,31,2.06,.250,15.88,35,8.33,13.24,1.59,6.62,1.59,0.26,1,1,0,0,0
Brian Fitzpatrick,Milwaukee Brewers,26,5,0,8,7,2,1,0,0,5,3,0,7,0,.259,27,.333,.296,.629,0,0,.---,.---,1,109,1.35,6.2,0,0,0,0,0,0,1,1.50,30,20,5,0,0,71,.650,0,1,0,0,8,1.14,.---,16.35,1,1.67,6.75,4.05,9.45,2.70,0.00,2,0,0,0,0
Brent Headrick,New York Yankees,28,51,0,36,54,9,8,1,2,62,17,1,38,0,.203,187,.270,.289,.559,0,2,1.000,.000,4,783,1.40,51.1,5,1,0,1,12,1,8,1.07,207,154,51,0,0,527,.670,0,0,2,0,54,0.67,.833,15.25,6,3.65,10.87,2.98,6.66,1.58,0.35,30,3,0,3,0
Josh Hader,Houston Astros,32,20,0,8,18,3,1,0,1,29,8,0,10,0,.154,65,.247,.215,.462,0,0,.---,.---,0,302,1.47,18.1,3,1,11,11,0,0,3,0.98,73,55,20,0,0,209,.690,0,0,0,0,14,0.44,.750,16.47,15,3.63,14.24,3.93,4.91,1.47,0.49,1,0,0,0,0
Carl Edwards Jr.,New York Mets,34,2,0,3,4,1,0,0,1,11,4,0,3,0,.143,21,.280,.286,.566,0,0,.---,.---,0,99,1.50,6.0,0,0,0,0,0,0,1,1.17,25,18,2,0,0,62,.630,0,0,0,0,6,0.75,.---,16.50,1,2.75,16.50,6.00,4.50,1.50,1.50,3,1,0,0,0
Logan VanWey,Houston Astros,27,5,0,5,7,2,0,0,0,5,0,0,5,0,.250,20,.238,.250,.488,0,0,.---,.---,1,80,1.50,6.0,1,0,0,0,0,0,1,0.83,22,18,5,0,0,56,.700,0,0,0,0,5,0.71,1.000,13.33,5,-.--,7.50,0.00,7.50,3.00,0.00,0,0,0,1,1
