player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Enrique Hernández,Los Angeles Dodgers,34,2,0,0,2,2,0,1,0,0,0,4,0,1.000,4,1.000,2.250,3.250,0,0,.---,.---,0,12,4,9,2,0,0,0,1.000,-.--,0,4.00
Josh Rojas,Kansas City Royals,32,1,0,0,0,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,5,1,1,2,0,0,0,1.000,-.--,0,-.--
Cody Freeman,Texas Rangers,25,1,0,0,0,0,0,0,1,0,0,1,0,.500,2,.500,.500,1.000,0,0,.---,.---,0,7,2,1,0,2,0,0,1.000,-.--,0,-.--
Gabriel Gonzalez,Minnesota Twins,22,1,0,1,1,0,0,0,0,2,0,1,0,.500,2,.750,.500,1.250,0,0,.---,.---,0,18,4,1,0,0,0,0,.500,0.00,0,-.--
Nelson Velázquez,St. Louis Cardinals,27,5,3,1,3,1,0,1,3,1,0,6,1,.462,13,.533,.769,1.302,0,0,.---,.---,0,54,15,10,4,8,0,0,.556,3.00,0,13.00
Nick Madrigal,Los Angeles Angels,29,6,3,5,1,0,0,0,1,0,0,6,1,.400,15,.438,.400,.838,1,0,.000,1.000,0,54,16,6,1,4,0,0,.429,0.60,0,-.--
Michael Stefanic,Athletics,30,2,2,0,1,0,0,0,1,0,0,2,0,.400,5,.400,.400,.800,0,0,.---,.---,0,16,5,2,0,4,0,0,.500,2.00,0,-.--
Wade Meckler,Los Angeles Angels,26,12,6,11,5,3,0,2,5,2,0,14,0,.389,36,.421,.639,1.060,0,2,1.000,.000,0,117,38,23,10,8,0,0,.414,0.55,0,18.00
Otto Lopez,Miami Marlins,27,62,67,58,35,15,2,5,41,10,0,82,4,.336,244,.366,.475,.841,3,10,.769,.231,5,949,262,116,26,82,0,4,.381,1.16,0,48.80
José Azócar,Atlanta Braves,30,9,5,2,1,2,0,0,3,1,0,5,0,.333,15,.375,.467,.842,0,1,1.000,.000,0,62,16,7,0,8,0,0,.417,2.50,0,-.--
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Tyler Callihan,Pittsburgh Pirates,26,3,1,1,1,1,0,0,0,2,0,1,0,.333,3,.600,.667,1.267,0,0,.---,.---,0,30,5,2,1,0,0,0,.333,1.00,0,-.--
Jimmy Crooks,St. Louis Cardinals,24,3,3,1,0,1,0,0,2,0,0,3,0,.333,9,.333,.444,.777,0,0,.---,.---,0,29,9,4,1,3,0,0,.429,3.00,0,-.--
Jordan Lawlar,Arizona Diamondbacks,23,6,2,4,3,1,0,1,6,1,0,6,1,.333,18,.400,.556,.956,0,1,1.000,.000,0,91,20,10,2,6,0,0,.455,0.50,0,18.00
