player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Enrique Hernández,Los Angeles Dodgers,34,2,0,0,2,2,0,1,0,0,0,4,0,1.000,4,1.000,2.250,3.250,0,0,.---,.---,0,12,4,9,2,0,0,0,1.000,-.--,0,4.00
Gabriel Gonzalez,Minnesota Twins,22,1,0,1,1,0,0,0,0,2,0,1,0,.500,2,.750,.500,1.250,0,0,.---,.---,0,18,4,1,0,0,0,0,.500,0.00,0,-.--
Michael Stefanic,Athletics,30,2,2,0,1,0,0,0,1,0,0,2,0,.400,5,.400,.400,.800,0,0,.---,.---,0,16,5,2,0,4,0,0,.500,2.00,0,-.--
Nelson Velázquez,St. Louis Cardinals,27,4,3,1,2,0,0,1,2,0,0,4,1,.400,10,.455,.700,1.155,0,0,.---,.---,0,39,11,7,3,6,0,0,.429,3.00,0,10.00
Andrew Vaughn,Milwaukee Brewers,28,21,18,16,10,7,0,1,8,6,0,23,2,.354,65,.425,.508,.933,0,0,.---,.---,2,264,73,33,10,34,0,0,.393,1.13,0,65.00
Otto Lopez,Miami Marlins,27,61,65,58,34,15,2,5,40,10,0,80,4,.335,239,.366,.477,.843,3,10,.769,.231,5,925,257,114,25,77,0,4,.379,1.12,0,47.80
Orlando Arcia,Minnesota Twins,31,9,6,7,3,1,0,0,5,1,0,9,0,.333,27,.357,.370,.727,1,0,.000,1.000,1,101,28,10,1,7,0,0,.409,0.86,0,-.--
José Azócar,Atlanta Braves,30,9,5,2,1,2,0,0,3,1,0,5,0,.333,15,.375,.467,.842,0,1,1.000,.000,0,62,16,7,0,8,0,0,.417,2.50,0,-.--
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Tyler Callihan,Pittsburgh Pirates,26,3,1,1,1,1,0,0,0,2,0,1,0,.333,3,.600,.667,1.267,0,0,.---,.---,0,30,5,2,1,0,0,0,.333,1.00,0,-.--
