player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Victor Mederos,Atlanta Braves,25,23,0,0,0,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,3,1,1,2,0,0,0,1.000,-.--,0,-.--
Jihwan Bae,Milwaukee Brewers,26,4,1,0,1,0,0,0,1,0,0,1,1,.500,2,.667,.500,1.167,0,1,1.000,.000,0,13,4,1,0,0,1,0,1.000,1.00,0,-.--
Jair Camargo,Atlanta Braves,26,1,0,0,1,1,0,0,1,0,0,1,0,.500,2,.500,1.000,1.500,0,0,.---,.---,0,7,2,2,0,0,0,0,1.000,-.--,0,-.--
Lazaro Montes,Seattle Mariners,21,1,0,1,2,0,0,1,1,1,0,2,0,.500,4,.600,1.250,1.850,0,0,.---,.---,0,19,5,5,2,1,0,0,.500,0.00,0,4.00
Yohandy Morales,Washington Nationals,24,2,1,0,2,1,0,1,3,0,0,4,0,.500,8,.500,1.000,1.500,0,0,.---,.---,0,30,8,8,1,3,0,0,.750,1.00,0,8.00
Joshua Kuroda-Grauer,Athletics,23,16,19,9,8,7,0,1,7,1,0,25,1,.417,60,.435,.583,1.018,1,0,.000,1.000,3,226,62,35,4,18,0,0,.462,2.11,0,60.00
Adael Amador,Colorado Rockies,23,7,2,4,8,2,0,2,5,4,1,7,0,.389,18,.500,.833,1.333,0,0,.---,.---,0,83,22,15,7,10,0,0,.455,0.50,0,9.00
Justin Dean,Chicago Cubs,29,17,1,0,3,0,1,0,4,2,0,3,0,.375,8,.500,.625,1.125,0,1,1.000,.000,0,37,10,5,3,8,0,0,.750,1.00,0,-.--
Michael Stefanic,Athletics,30,8,5,2,2,1,0,0,3,2,0,6,0,.375,16,.444,.438,.882,0,0,.---,.---,0,76,18,7,2,9,0,0,.462,2.50,0,-.--
Gustavo Campero,Los Angeles Angels,28,4,0,4,0,1,0,0,4,0,0,4,0,.364,11,.333,.455,.788,0,0,.---,.---,0,50,12,5,2,4,0,1,.500,0.00,0,-.--
Brewer Hicklen,Atlanta Braves,30,12,2,2,7,4,0,0,10,6,0,8,0,.364,22,.500,.545,1.045,0,0,.---,.---,0,113,28,12,3,10,0,0,.667,1.00,0,-.--
Bryan De La Cruz,Philadelphia Phillies,29,23,12,10,6,3,0,2,11,2,0,17,2,.354,48,.389,.542,.931,0,0,.---,.---,1,203,54,26,11,18,0,2,.405,1.20,0,24.00
José Azócar,Atlanta Braves,30,11,5,2,2,2,0,0,4,1,0,6,0,.353,17,.389,.471,.860,0,1,1.000,.000,0,69,18,8,0,10,0,0,.462,2.50,0,-.--
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Deyvison De Los Santos,Miami Marlins,23,4,2,1,0,1,0,0,3,0,0,3,0,.333,9,.333,.444,.777,0,0,.---,.---,0,40,9,4,0,2,0,0,.500,2.00,0,-.--
Gabriel Gonzalez,Minnesota Twins,22,4,0,1,2,0,0,0,1,2,0,1,1,.333,3,.667,.333,1.000,0,0,.---,.---,0,28,6,1,0,2,0,0,.500,0.00,0,-.--
Turner Hill,San Francisco Giants,27,15,11,14,6,5,0,0,6,6,0,14,1,.333,42,.404,.452,.856,0,1,1.000,.000,0,189,52,19,11,21,0,3,.359,0.79,0,-.--
Matthew Lugo,Kansas City Royals,25,3,0,0,0,0,0,0,2,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,11,3,1,0,1,0,0,1.000,-.--,0,-.--
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Jared Serna,Miami Marlins,24,2,2,1,1,0,0,0,0,1,0,1,0,.333,3,.400,.333,.733,0,0,.---,.---,1,21,5,1,1,1,0,1,.250,2.00,0,-.--
Samad Taylor,San Diego Padres,27,29,27,8,16,1,2,1,32,13,0,32,1,.333,96,.418,.417,.835,2,7,.778,.222,2,464,113,40,11,33,3,0,.492,3.38,0,96.00
Yordan Alvarez,Houston Astros,29,138,82,156,91,29,1,37,105,96,29,157,9,.317,495,.433,.604,1.037,0,1,1.000,.000,5,2290,605,299,94,152,0,5,.335,0.53,0,13.38
Luis Arraez,Philadelphia Phillies,29,132,149,204,63,28,7,6,25,28,4,166,4,.315,527,.347,.429,.776,0,10,1.000,.000,14,2151,576,226,55,176,6,11,.316,0.73,0,87.83
Brett Bateman,Toronto Blue Jays,24,21,28,13,13,4,1,0,21,8,0,27,0,.314,86,.368,.384,.752,0,3,1.000,.000,0,354,97,33,7,32,2,1,.409,2.15,0,-.--
Andrew Vaughn,Milwaukee Brewers,28,93,65,68,31,17,2,5,46,32,1,81,6,.314,258,.399,.453,.852,0,0,.---,.---,7,1220,298,117,41,142,0,2,.364,0.96,0,51.60
